,.W,.,.W,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.,.W,.W,.W,,,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.W,.,.W,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.W,.,.W,,,,,,,,,,,,,,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.F,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.W,.,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.W,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,.W,.,.W,.W,.W,.W,.,.W,.W,.W,.W,.W,.W,.,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.W,.W,.W,.W,.W,.W,.W,.W,.,.,.,.,.W,,,,,,,,,,,,,.W,.,.W,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,.W,.,.,.,.,.,.,.,.W,.W,.W,.W,.W,.W,.W,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.W,.,.,.,.,.W,.W,.W,.W,.W,.W,.W,.W,.W,,,,,.W,.,.W,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,.W,.,.,.,.,.,.,.,.W,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,.W,.W,.W,.W,.W,.,.W,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.,.W,.W,.W,,,,,,,,.W,.,.,.,.,.,.,.,.W,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,.W,.W,.W,.W,.W,,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.,.,.,.,.,.,.W,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,.W,.,.W,,,,,.W,.,.,.,.,.,.Q,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.,.,.,.,.,.,.W,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.,.W,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.,.,.,.,.,.,.W,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.W,.,.,.,.,.,.,.Q,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,.W,.W,.W,.W,.W,.W,.W,.W,.W,,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.,.,.,.,.,.,.W,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,.W,.W,.W,.W,.W,.W,.W,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,.W,.W,.W,.W,.W,.W,.,.W,.W,.W,.W,.W,.W,.W,.W,.W,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.,.,.,.,.,.,.W,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,.W,.,.,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.,.,.,.,.,.,.W,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,.W,.,.W,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,.W,.,.,.W,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.W,.W,.W,.W,.W,.W,.W,.W,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,.W,.,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,.W,.,.,.W,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.W,.W,.W,.W,.W,.,.W,.W,.W,.W,.W,.W,.W,.W,,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.V,.,.,.,.,.,.,.,.W,,,,.W,.,.,.W,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,.W,.,.,.W,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,.W,.,.,.W,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,.W,.,.,.,.,.B,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,.W,.,.,.W,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,.W,.W,.W,.W,.,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,,,,.W,.,.,.W,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,.W,.,.,.W,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,.W,.,.,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.W,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,.W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.W,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,.W,.,.W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W,.W
